CountryName,CountryID,Latitude,Longitude,CountryCode,IndicatorName,IndicatorCode,y1960,y1961,y1962,y1963,y1964,y1965,y1966,y1967,y1968,y1969,y1970,y1971,y1972,y1973,y1974,y1975,y1976,y1977,y1978,y1979,y1980,y1981,y1982,y1983,y1984,y1985,y1986,y1987,y1988,y1989,y1990,y1991,y1992,y1993,y1994,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,p1960,p1961,p1962,p1963,p1964,p1965,p1966,p1967,p1968,p1969,p1970,p1971,p1972,p1973,p1974,p1975,p1976,p1977,p1978,p1979,p1980,p1981,p1982,p1983,p1984,p1985,p1986,p1987,p1988,p1989,p1990,p1991,p1992,p1993,p1994,p1995,p1996,p1997,p1998,p1999,p2000,p2001,p2002,p2003,p2004,p2005,p2006,p2007,p2008,p2009,p2010,p2011,g1960,g1961,g1962,g1963,g1964,g1965,g1966,g1967,g1968,g1969,g1970,g1971,g1972,g1973,g1974,g1975,g1976,g1977,g1978,g1979,g1980,g1981,g1982,g1983,g1984,g1985,g1986,g1987,g1988,g1989,g1990,g1991,g1992,g1993,g1994,g1995,g1996,g1997,g1998,g1999,g2000,g2001,g2002,g2003,g2004,g2005,g2006,g2007,g2008,g2009,g2010,g2011,g2012,g2013,g2014
Benin,204,9.5,2.25,BEN,CO2 emissions (kt),EN.ATM.CO2E.KT,161.348,128.345,135.679,121.011,143.013,150.347,113.677,143.013,154.014,201.685,282.359,293.36,388.702,381.368,407.037,443.707,260.357,297.027,363.033,366.7,517.047,429.039,502.379,462.042,513.38,744.401,693.063,539.049,561.051,641.725,715.065,828.742,905.749,1133.103,1265.115,1327.454,1265.115,1217.444,1213.777,1562.142,1598.812,1815.165,2079.189,2354.214,2508.228,2394.551,3872.352,4495.742,4488.408,4752.432,5152.135,4987.12,0.066354118,0.052045781,0.054201528,0.047579654,0.055295044,0.057114908,0.042394929,0.052319596,0.055230835,0.070849897,0.097105031,0.0987099,0.127891949,0.122623449,0.127816295,0.135983014,0.077823023,0.086539722,0.103038654,0.101340082,0.139064998,0.112249052,0.127787747,0.114215524,0.123291053,0.173630822,0.15699872,0.118573004,0.119745164,0.132690892,0.142976655,0.159910854,0.168410364,0.202977024,0.218621053,0.221772443,0.204833203,0.191382863,0.185408737,0.231754927,0.230065879,0.252987807,0.280412783,0.307110875,0.316583691,0.292647893,0.458607507,0.516298739,0.500183373,0.514277812,0.541771234,0.509962226,226195578.1,235668220.9,236434954.3,253927697.6,269819005.8,289908680.2,302925235.7,306221953.4,326323105.6,330748244.1,333627713.5,335073027.9,410331856.2,504376074.1,554654861.5,676870139.3,698408261.1,750049780.2,928843468.5,1186231018,1405251844,1291120191,1267778672,1095348199,1051134009,1045712790,1336102027,1562412226,1620246085,1502294414,1959965330,1986437860,1695315306,2274557914,1598075932,2169627251,2361116588,2268301538,2455092582,2689787918,2569186643,2680213931,3054571082,3905366188,4521424807,4803702821,5142380779,5969535132,7132787397,7097198712,6970240896,7814081156,8117100934,9110800745,9575356735
Burkina Faso,854,13,-2,BFA,CO2 emissions (kt),EN.ATM.CO2E.KT,44.004,91.675,84.341,88.008,110.01,102.676,102.676,102.676,102.676,121.011,143.013,150.347,161.348,168.682,205.352,220.02,209.019,249.356,348.365,407.037,432.706,557.384,575.719,594.054,465.709,476.71,480.377,517.047,553.717,821.408,586.72,627.057,630.724,627.057,645.392,627.057,707.731,806.74,861.745,931.418,1041.428,997.424,1004.758,1078.098,1103.767,1125.769,1360.457,1646.483,1697.821,1664.818,1683.153,1932.509,0.009111897,0.018729909,0.01700312,0.017504214,0.021575276,0.019841275,0.019533659,0.019216847,0.018894966,0.021889876,0.025426355,0.026268923,0.027698414,0.028443195,0.033998428,0.035749173,0.033314914,0.038968347,0.053341694,0.061009863,0.063420218,0.079795475,0.080427272,0.080923788,0.061836929,0.061686779,0.060571905,0.063518694,0.06626337,0.095737151,0.066589241,0.069287377,0.067840823,0.06564342,0.065745056,0.062147146,0.068229445,0.075638155,0.07856119,0.082550446,0.089716835,0.08351019,0.081747564,0.085214387,0.084722421,0.083875351,0.098340164,0.115429246,0.115427271,0.109774087,0.1076731,0.11998056,330442815.3,350247234.8,379567099.7,394040667.6,410321644.8,422916789.4,433889767,450753923.9,460442689.8,478298644.8,458404268.7,482411179.7,578595520.9,674773569.7,751133431.6,939972702,976547187,1131224880,1475583643,1748480618,1928719884,1775842337,1754450098,1600278605,1459880133,1552493197,2036303360,2369834947,2616040481,2615587730,3101300779,3135045684,2240264712,2332018011,1895290965,2379518099,2586550747,2447669404,2804902724,3014665729,2632700363,2812845514,3205592290,4205691222,4838551100,5462709498,5844669846,6771277871,8369637065,8369175126,8979966766,10724061339,11166061508,12110243992,12542221942
Bangladesh,50,23.7,90.4,BGD,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,3509.319,4554.414,4660.757,4869.776,5570.173,5812.195,6017.547,6648.271,7638.361,7931.721,8599.115,8236.082,9123.496,10234.597,11463.042,11862.745,13545.898,13454.223,15533.412,15940.449,17748.28,17407.249,18969.391,22816.074,24029.851,25063.945,24048.186,25236.294,27869.2,32456.617,33707.064,33883.08,39750.28,37553.747,48136.709,46886.262,49581.507,52790.132,56152.771,57069.521,,,,,,,,,,,,,0.05192953,0.066334334,0.066736729,0.068350464,0.076376762,0.077652827,0.078202389,0.08400439,0.093878675,0.09487752,0.100143152,0.093399511,0.10074583,0.110031468,0.11996804,0.120864332,0.134411176,0.130117492,0.14656494,0.146903476,0.159912482,0.153445767,0.163650969,0.192658144,0.198614945,0.202825216,0.190602088,0.196015725,0.212287044,0.242619016,0.247430419,0.24446636,0.282229562,0.262742269,0.332345776,0.319840389,0.334439662,0.352155282,0.370359878,0.372017166,4274893913,4817580184,5081413340,5319458351,5386054619,5906636557,6439687598,7253575399,7483685473,8471006101,8992721809,8751842840,6288245867,8086725729,12512460520,19448348073,10117113333,9651149302,13281767143,15565480322,18138049096,20249694002,18525399202,17609048822,18920840000,22278423077,21774033333,24298032258,26579005760,28781714764,31598341233,30957483290,31708873954,33166520084,33768662171,37939748052,46438482370,48244308275,49984559471,51270569884,53369787319,53991289844,54724081491,60158929188,65108544250,69442943089,71819083684,79611888213,91631278239,1.02478E+11,1.15279E+11,1.28638E+11,1.33356E+11,1.4999E+11,1.72887E+11
Bulgaria,100,43,25,BGR,CO2 emissions (kt),EN.ATM.CO2E.KT,22295.36,25973.361,30736.794,34411.128,42863.563,46317.877,48767.433,55166.348,59526.411,66376.367,61238.9,64300.845,66171.015,68825.923,71260.811,73061.308,73116.313,75969.239,81411.067,79152.195,77487.377,80343.97,90131.193,90365.881,87366.275,89540.806,91528.32,91634.663,87289.268,86739.218,75763.887,58176.955,54458.617,68077.855,54344.94,58004.606,56559.808,51616.692,48998.454,43981.998,43530.957,46453.556,44634.724,47307.967,46787.253,47909.355,48943.449,52188.744,50791.617,42654.544,44128.678,49339.485,2.833901121,3.269920074,3.835891818,4.259780927,5.262987916,5.645651942,5.905436715,6.638369161,7.112214403,7.869932816,7.213424372,7.532552676,7.715656701,7.983550221,8.210958036,8.377877479,8.347946173,8.628766462,9.236529547,8.968132006,8.744238667,9.03643153,10.10727531,10.10833662,9.749961471,9.992783476,10.21729994,10.214134,9.718843491,9.771261867,8.690224309,6.73939778,6.376764779,8.035332854,6.436235483,6.900326395,6.763241038,6.209849583,5.934325293,5.356718076,5.328034342,5.792010306,5.672606662,6.046861677,6.012888437,6.18991912,6.357101164,6.916687364,6.778939404,5.729715977,5.966883548,6.71438251,,,,,,,,,,,,,,,,,,,,,20039627960,20056236992,19804095112,16959385509,17411159923,17562123350,20261212467,28429027976,23002458745,21746812560,20726301370,10943548387,10350515464,10829710145,9697416974,13063422619,10109404160,11195630537,14630974778,13495062850,13148099185,14135393876,16360346654,21074775206,26094622564,29821662537,34304448150,44765733380,54666642734,51783454184,49939168133,56949835052,53576670828,55626359256,56717054674
Bahrain,48,26,50.55,BHR,CO2 emissions (kt),EN.ATM.CO2E.KT,575.719,1771.161,1591.478,1195.442,1598.812,1228.445,649.059,1004.758,1103.767,1272.449,2592.569,3039.943,3681.668,5522.502,5405.158,5753.523,6574.931,7469.679,7766.706,8133.406,7887.717,8525.775,9838.561,8228.748,9207.837,10194.26,11012.001,11430.039,12163.439,11738.067,12665.818,12335.788,11455.708,15702.094,15969.785,16021.123,15621.42,17319.241,18404.673,18019.638,18643.028,13927.266,15698.427,16468.497,17509.925,19207.746,18830.045,22013.001,24011.516,21704.973,23252.447,23439.464,3.542864352,10.54739644,9.193608577,6.714155733,8.747480495,6.557022226,3.384358282,5.121012421,5.492662463,6.162905812,12.16585954,13.76735897,16.03597749,23.02385558,21.43721519,21.57414712,23.16397093,24.63321967,24.00754843,23.72438154,21.9162911,22.78857334,25.49180205,20.75623728,22.61128915,24.30532276,25.4033016,25.4569972,26.14472041,24.39707478,25.5388068,24.20424052,21.91439852,29.31179484,29.080863,28.4198517,26.94021781,28.96998331,29.77842227,28.11597057,27.95664425,20.04231731,21.64210708,21.6236937,21.67099428,22.15390524,20.01475859,21.44329552,21.51999548,18.13623374,18.43502476,17.94732981,,,,,,,,,,,,,,,,,,,,,3072698431,3467819268,3645744806,3735106511,3905585240,3651861827,3052393722,3392021127,3702393744,3863563962,4229787379,4616223404,4751063830,5200265957,5567553457,5849467819,6101861436,6349202394,6183776596,6621010372,9062906915,8976207713,9632155053,11074822074,13150166755,15968726862,18505053191,21730000000,25710877660,22938218085,25713271277,29044069149,30756462766,32897606383,33851063830
"Bahamas, The",44,24.25,-76,BHS,CO2 emissions (kt),EN.ATM.CO2E.KT,410.704,546.383,726.066,707.731,1085.432,1316.453,1092.766,1705.155,1631.815,1745.492,2574.234,6732.612,6490.59,7873.049,7389.005,8254.417,6464.921,9717.55,6607.934,6930.63,7990.393,2801.588,2262.539,2016.85,1855.502,1510.804,1411.795,1422.796,1540.14,1947.177,1950.844,1782.162,1793.163,1701.488,1686.82,1683.153,1668.485,1364.124,1679.486,1675.819,1668.485,1569.476,1576.81,1518.138,1723.49,1598.812,1521.805,1547.474,1045.095,1642.816,2464.224,1906.84,3.74983109,4.746698752,5.996432199,5.55819871,8.118596528,9.399945733,7.466084556,11.17350449,10.2869904,10.62704414,15.20013463,38.72277085,36.495974,43.38030955,39.91963673,43.70144852,33.51349628,49.29813614,32.79192699,33.63762995,37.93028102,13.0062023,10.2714289,8.956413615,8.066838829,6.437609722,5.903831357,5.845721493,6.220877629,7.731341446,7.610436221,6.825147348,6.737845363,6.274733096,6.113815363,6.008020675,5.879253115,4.753575312,5.790252849,5.708374777,5.600991638,5.177430741,5.100139082,4.807931416,5.343508847,4.856024274,4.531865599,4.521353712,2.99808943,4.630520322,6.829321287,5.199844019,169802257.8,190096176.6,212252822.2,237742768.5,266664053.8,300392162.5,340000006.4,390196085.7,444901969.1,528137264.8,538423167.5,573400000,590900000,670900000,632400000,596200000,642100000,713000000,832400000,1139800100,1335300000,1426500000,1578300000,1732800000,2041100000,2320699900,2472500000,2713999900,2817900000,3062000000,3166000000,3111160000,3109000000,3092000000,3259000000,3429000000,3609000000,4961119000,5353524000,6019972000,6327552000,6516651000,6957996000,6949317000,7094413000,7706222000,7965588000,8318996000,8246650000,7820420000,7909580000,7889750000,8234470000,8431750000,8510500000
Bosnia and Herzegovina,70,44,17.7,BIH,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,4136.376,2948.268,3230.627,3428.645,4257.387,8393.763,10593.963,10377.61,13787.92,13362.548,14301.3,14488.317,15610.419,16204.473,17564.93,17590.599,20087.826,20615.874,21147.589,23747.492,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.961686462,0.711941344,0.809223407,0.883835858,1.117234098,2.220951782,2.805680397,2.742215454,3.635213155,3.516694138,3.755251294,3.795422854,4.080225109,4.227205673,4.575983248,4.580386562,5.231546645,5.37188996,5.513993843,6.19665215,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1255802469,1866572954,2786045322,3671816504,4116699437,4685729739,5505984456,5748990666,6651226179,8370020196,10022840635,11225138297,12866524918,15776424773,19101455213,17600632147,17163117551,18628022033,17207368283,18154290272,18521475376
Belarus,112,53,28,BLR,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,87487.286,74451.101,65914.325,62118.98,60157.135,59519.077,57597.569,55819.074,53468.527,52595.781,52390.429,53721.55,58037.609,59064.369,61829.287,60281.813,62815.71,60292.814,62221.656,63303.421,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,8.563751566,7.271325422,6.445128092,6.093680596,5.920977854,5.883075714,5.72028692,5.562438864,5.34418061,5.297721696,5.310737861,5.483469429,5.964810791,6.112425644,6.437868284,6.305628975,6.592748741,6.341938992,6.556549631,6.682510398,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,17369598958,17813389815,17022180272,16280372553,14931599418,13972637603,14756861538,14128412417,15222014828,12138485329,12736856485,12354820144,14594925393,17825436035,23141587718,30210091837,36961821894,45275747861,60752177439,49208656976,55220932614,59734593905,63615445567,73097619637,76139250365
Belize,84,17.25,-88.75,BLZ,CO2 emissions (kt),EN.ATM.CO2E.KT,44.004,36.67,69.673,62.339,84.341,84.341,80.674,121.011,102.676,135.679,121.011,143.013,157.681,146.68,154.014,176.016,176.016,198.018,216.353,209.019,190.684,183.35,172.349,172.349,172.349,190.684,205.352,227.354,249.356,300.694,311.695,359.366,355.699,377.701,374.034,377.701,308.028,388.702,370.367,601.388,689.396,711.398,366.7,385.035,396.036,414.371,432.706,458.375,451.041,469.376,553.717,550.05,0.47795108,0.38721872,0.715409338,0.622356888,0.818288542,0.794762582,0.737799971,1.073753982,0.884672715,1.13767399,0.990440256,1.146010962,1.240137478,1.13446873,1.172939546,1.320836554,1.302423323,1.44548182,1.556810005,1.479173154,1.322807334,1.242494884,1.13763218,1.106077525,1.074883686,1.156249242,1.2110161,1.304188704,1.392855746,1.638927345,1.66191243,1.880247165,1.830471231,1.911297219,1.854609824,1.824977532,1.441579228,1.754007076,1.608270478,2.516015128,2.7875558,2.789916428,1.398540057,1.430654846,1.434471268,1.462766389,1.488235638,1.536093806,1.473195826,1.495185156,1.721708659,1.670904302,28072479.78,29965001.79,31857593.8,33750115.81,36194588.4,40069931.54,44405596.03,47379308.79,44910180.79,47305390.44,53233534.3,59207317.59,66062499.02,78343558.51,103216372,118066302.1,96905828.77,117650000,136300000,151800000,194750000,192900000,179250000,189000000,210900000,209150000,227850000,276550000,314900000,363150000,413050000,444720750,518239092.1,559858238.4,580863704.7,620140386.2,641383824.7,654314354.2,688992457.6,732732353.2,832072464.7,871860610.9,932551870.5,990350000,1057850000,1114202700,1217442150,1290542550,1368625150,1336957250,1397113450,1487005600,1573867300,1624294250,1699154132
Bermuda,60,32.3333,-64.75,BMU,CO2 emissions (kt),EN.ATM.CO2E.KT,157.681,176.016,157.681,150.347,201.685,179.683,201.685,212.686,223.687,198.018,227.354,231.021,253.023,425.372,443.707,458.375,469.376,454.708,425.372,462.042,436.373,388.702,396.036,451.041,443.707,451.041,425.372,575.719,649.059,784.738,597.721,509.713,407.037,480.377,473.043,465.709,476.71,476.71,462.042,495.045,495.045,495.045,524.381,509.713,671.061,443.707,520.714,517.047,388.702,465.709,476.71,392.369,3.551373874,3.868483516,3.383712446,3.151928721,4.124437628,3.586487026,3.954607843,4.090115385,4.220509434,3.667,4.133709091,4.231153846,4.668321033,7.906542751,8.30911985,8.648584906,8.822857143,8.515131086,7.936044776,8.588141264,7.981946223,7.0608901,7.142347022,8.064384051,7.863938465,7.92718549,7.412986651,9.952099431,11.12411949,13.33658503,10.07519469,8.636129513,6.946616606,8.154422,7.974426837,7.794814716,7.928121206,7.879894871,7.581543409,8.077751489,8.006161758,7.920213106,8.335150687,8.0491591,10.52809853,6.916279577,8.070207523,7.968299223,5.955019687,7.095328783,7.320035624,6.07721021,84466654.08,89249986.7,94149985.97,96366652.31,107566650.6,114339049,134173373.8,155102984.6,150000000,164900000,186300000,211100000,235400000,269500000,312600000,345000000,386300000,447000000,475800000,517200000,613299968,739100032,785500032,889400000,985699968,1039500032,1173500032,1296499968,1415100032,1501500032,1592400000,1634899968,1679900032,1820359936,1867160064,2030749952,2695390000,2932827000,3130748000,3324433000,3480219000,3680483000,3937228000,4186525000,4484703000,4868136000,5414299000,5895048000,6109928000,5806378000,5744414000,5550771000,5537537000,5573710000,
Bolivia,68,-17,-65,BOL,CO2 emissions (kt),EN.ATM.CO2E.KT,1004.758,1041.428,1100.1,1213.777,1481.468,1510.804,1690.487,1892.172,2178.198,2548.565,2486.226,3061.945,3571.658,3457.981,3516.653,4059.369,4580.083,4481.074,5027.457,4737.764,4668.091,4792.769,4349.062,4290.39,4041.034,4125.375,3777.01,4030.033,4308.725,4994.454,5526.169,5797.527,6673.94,8063.733,8936.479,9460.86,10014.577,11026.669,11455.708,11243.022,10223.596,9823.893,9567.203,14128.951,13083.856,12068.097,14730.339,12445.798,13556.899,14246.295,15350.062,16120.132,0.272037723,0.276621295,0.286626494,0.310159434,0.371215692,0.371151111,0.407084848,0.44656968,0.50373838,0.577436614,0.551786663,0.665553985,0.760236181,0.720636406,0.717366156,0.810373151,0.89457664,0.856199953,0.939655385,0.866274904,0.835142834,0.839129259,0.745316773,0.719868684,0.664043162,0.664145932,0.595940954,0.623387096,0.653551374,0.742885591,0.806005065,0.829103981,0.935813472,1.108596111,1.204561642,1.250325769,1.29765447,1.400948435,1.427278992,1.373997368,1.225922572,1.156244814,1.10560774,1.60366373,1.458991452,1.322472482,1.586749065,1.318203858,1.412189336,1.459841011,1.547659087,1.599499039,563110051.9,612518906.8,669722541.3,721142957.3,812543072.5,908874537,994044553.9,1084059815,908874537,964615698.7,1017171717,1095454545,1257615645,1263018491,2100249875,2404697651,2732083958,3227436282,3758220890,4421343606,4537487843,5891606676,5594118400,5422656262,6169481549,5377277407,3959379488,4347956299,4597615563,4715978868,4867582620,5343274312,5643893347,5734676561,5981244887,6715220507,7396966657,7925673448,8497545598,8285075872,8397912509,8141537938,7905485216,8082364868,8773451739,9549077869,11451869165,13120183157,16674324634,17339992165,19649631308,23963033444,27084497540,30659338929,32996187988
Brazil,76,-10,-55,BRA,CO2 emissions (kt),EN.ATM.CO2E.KT,46908.264,49203.806,53695.881,55617.389,56735.824,56398.46,64304.512,66193.017,77421.371,84315.331,93761.523,102635.663,114362.729,132463.041,143456.707,151164.741,155154.437,162961.48,176925.416,188322.452,187090.34,171806.284,172176.651,166632.147,168806.678,181248.809,198883.412,207530.198,209363.698,214024.455,208886.988,219330.604,220705.729,230738.641,242154.012,258347.484,284782.887,300547.32,312289.054,320173.104,327983.814,337433.673,332266.87,321621.569,337826.042,347308.904,347668.27,363212.683,387675.24,367147.374,419754.156,439412.943,0.647067792,0.658624758,0.697280743,0.700749314,0.694000898,0.67037227,0.743447849,0.744966531,0.848797467,0.90094202,0.976861083,1.043022036,1.134051462,1.282056059,1.355330722,1.394106345,1.396830539,1.432295134,1.518254074,1.578013854,1.531021008,1.373270556,1.3445549,1.271861926,1.260216376,1.32456548,1.424006917,1.456991513,1.442390789,1.448050239,1.388939574,1.434312838,1.420434655,1.462108834,1.511002399,1.587339242,1.722791601,1.790103371,1.831430313,1.849075569,1.865808376,1.891238736,1.835266279,1.751490659,1.815133482,1.842690495,1.823133072,1.884034471,1.990428942,1.866522375,2.113414545,2.191393564,15165569913,15236854859,19926293839,23021477292,21211892260,21790035117,27062716578,30591834054,33875881876,37458898244,42327600098,49204456700,58539008786,79279057731,1.05136E+11,1.23709E+11,1.52678E+11,1.76171E+11,2.00801E+11,2.24969E+11,2.35025E+11,2.63561E+11,2.81682E+11,2.03305E+11,2.09024E+11,2.22943E+11,2.68137E+11,2.94084E+11,3.30397E+11,4.25595E+11,4.61952E+11,6.0286E+11,4.00599E+11,4.37799E+11,5.58112E+11,7.85643E+11,8.50426E+11,8.83199E+11,8.63723E+11,5.99389E+11,6.55421E+11,5.59373E+11,5.07963E+11,5.5832E+11,6.69316E+11,8.9163E+11,1.10764E+12,1.39708E+12,1.69582E+12,1.66702E+12,2.20887E+12,2.61457E+12,2.46066E+12,2.46577E+12,2.41664E+12
Barbados,52,13.2,-60,BRB,CO2 emissions (kt),EN.ATM.CO2E.KT,172.349,194.351,260.357,190.684,179.683,205.352,267.691,337.364,440.04,480.377,429.039,484.044,502.379,480.377,491.378,568.385,531.715,590.387,630.724,601.388,674.728,685.729,645.392,685.729,748.068,847.077,916.75,942.419,946.086,990.09,1074.431,1206.443,979.089,1114.768,748.068,828.742,850.744,902.082,1140.437,1210.11,1188.108,1221.111,1228.445,1268.782,1294.451,1353.123,1371.458,1430.13,1628.148,1624.481,1518.138,1565.809,0.746312799,0.838898625,1.119410622,0.816329676,0.766085262,0.87245351,1.134077266,1.425762826,1.85515116,2.019145815,1.796292187,2.016530716,2.080752648,1.9770228,2.009405453,2.310198225,2.148829634,2.373081175,2.522542844,2.394289263,2.67540058,2.709534535,2.542555036,2.694257706,2.931358373,3.309812487,3.570760853,3.658331037,3.65956739,3.816052171,4.126491124,4.617415732,3.734358313,4.237195495,2.833429919,3.127776813,3.199007295,3.379293035,4.256171883,4.499888443,4.403041825,4.511171616,4.525009301,4.660168001,4.739998755,4.938170817,4.986394706,5.178740847,5.871114076,5.833678079,5.430338453,5.580177618,,,,,,,,,,,,,,,,,,,,,1012280571,1114204695,1163923780,1236016453,1346890013,1409536060,1547755116,1704370234,1812757839,2006165080,2012131370,2020583615,1957000000,2063342028,2151344808,2262218368,2411872814,2549097488,2874260304,3011982170,3121500000,3116500000,3169500000,3275000000,3514500000,3897500000,4303500000,4546000000,4595000000,4602000000,4445500000,4358000000,4313000000,4281000000,4354500000
