CountryName,Latitude,Longitude,CountryCode,IndicatorName,IndicatorCode,y1960,y1961,y1962,y1963,y1964,y1965,y1966,y1967,y1968,y1969,y1970,y1971,y1972,y1973,y1974,y1975,y1976,y1977,y1978,y1979,y1980,y1981,y1982,y1983,y1984,y1985,y1986,y1987,y1988,y1989,y1990,y1991,y1992,y1993,y1994,y1995,y1996,y1997,y1998,y1999,y2000,y2001,y2002,y2003,y2004,y2005,y2006,y2007,y2008,y2009,y2010,y2011,p1960,p1961,p1962,p1963,p1964,p1965,p1966,p1967,p1968,p1969,p1970,p1971,p1972,p1973,p1974,p1975,p1976,p1977,p1978,p1979,p1980,p1981,p1982,p1983,p1984,p1985,p1986,p1987,p1988,p1989,p1990,p1991,p1992,p1993,p1994,p1995,p1996,p1997,p1998,p1999,p2000,p2001,p2002,p2003,p2004,p2005,p2006,p2007,p2008,p2009,p2010,p2011
Brazil,-10,-55,BRA,CO2 emissions (kt),EN.ATM.CO2E.KT,46908.264,49203.806,53695.881,55617.389,56735.824,56398.46,64304.512,66193.017,77421.371,84315.331,93761.523,102635.663,114362.729,132463.041,143456.707,151164.741,155154.437,162961.48,176925.416,188322.452,187090.34,171806.284,172176.651,166632.147,168806.678,181248.809,198883.412,207530.198,209363.698,214024.455,208886.988,219330.604,220705.729,230738.641,242154.012,258347.484,284782.887,300547.32,312289.054,320173.104,327983.814,337433.673,332266.87,321621.569,337826.042,347308.904,347668.27,363212.683,387675.24,367147.374,419754.156,439412.943,0.647067792,0.658624758,0.697280743,0.700749314,0.694000898,0.67037227,0.743447849,0.744966531,0.848797467,0.90094202,0.976861083,1.043022036,1.134051462,1.282056059,1.355330722,1.394106345,1.396830539,1.432295134,1.518254074,1.578013854,1.531021008,1.373270556,1.3445549,1.271861926,1.260216376,1.32456548,1.424006917,1.456991513,1.442390789,1.448050239,1.388939574,1.434312838,1.420434655,1.462108834,1.511002399,1.587339242,1.722791601,1.790103371,1.831430313,1.849075569,1.865808376,1.891238736,1.835266279,1.751490659,1.815133482,1.842690495,1.823133072,1.884034471,1.990428942,1.866522375,2.113414545,2.191393564
Barbados,13.2,-60,BRB,CO2 emissions (kt),EN.ATM.CO2E.KT,172.349,194.351,260.357,190.684,179.683,205.352,267.691,337.364,440.04,480.377,429.039,484.044,502.379,480.377,491.378,568.385,531.715,590.387,630.724,601.388,674.728,685.729,645.392,685.729,748.068,847.077,916.75,942.419,946.086,990.09,1074.431,1206.443,979.089,1114.768,748.068,828.742,850.744,902.082,1140.437,1210.11,1188.108,1221.111,1228.445,1268.782,1294.451,1353.123,1371.458,1430.13,1628.148,1624.481,1518.138,1565.809,0.746312799,0.838898625,1.119410622,0.816329676,0.766085262,0.87245351,1.134077266,1.425762826,1.85515116,2.019145815,1.796292187,2.016530716,2.080752648,1.9770228,2.009405453,2.310198225,2.148829634,2.373081175,2.522542844,2.394289263,2.67540058,2.709534535,2.542555036,2.694257706,2.931358373,3.309812487,3.570760853,3.658331037,3.65956739,3.816052171,4.126491124,4.617415732,3.734358313,4.237195495,2.833429919,3.127776813,3.199007295,3.379293035,4.256171883,4.499888443,4.403041825,4.511171616,4.525009301,4.660168001,4.739998755,4.938170817,4.986394706,5.178740847,5.871114076,5.833678079,5.430338453,5.580177618
Brunei Darussalam,4.5,114.6667,BRN,CO2 emissions (kt),EN.ATM.CO2E.KT,333.697,304.361,370.367,355.699,341.031,333.697,491.378,440.04,429.039,487.711,8210.413,7517.35,9460.86,9981.574,8184.744,7080.977,6024.881,6395.248,9541.534,7440.343,6882.959,1470.467,2093.857,2706.246,1917.841,2596.236,2299.209,3318.635,5716.853,6347.577,6211.898,5548.171,5504.167,5273.146,5001.788,5097.13,5170.47,5361.154,5570.173,4231.718,6105.555,5753.523,4855.108,4877.11,4847.774,4620.42,4272.055,9053.823,10029.245,8573.446,8602.782,9743.219,4.078179041,3.552009056,4.133421872,3.798174052,3.482288912,3.254786637,4.573085156,3.905218317,3.630508733,3.937122099,63.28895621,55.39030033,66.7028117,67.41254972,53.0117167,44.03620047,36.01609847,36.79108994,52.90359676,39.83351536,35.65247051,7.384234895,10.21089822,12.82988437,8.842337005,11.63975629,10.02192069,14.06320451,23.55037281,25.41694496,24.17654774,20.98678342,20.23672649,18.85171799,17.40218424,17.27782109,17.095345,17.30822674,17.57856618,13.06844095,18.47067348,17.06902045,14.13904591,13.95225957,13.62882766,12.76750606,11.60411517,24.17840939,26.33827137,22.14902862,21.8732221,24.39201338
Bhutan,27.5,90.5,BTN,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,3.667,3.667,3.667,3.667,3.667,3.667,3.667,7.334,11.001,22.002,22.002,25.669,33.003,29.336,51.338,62.339,55.005,102.676,110.01,62.339,128.345,187.017,216.353,187.017,212.686,249.356,304.361,396.036,385.035,385.035,399.703,388.702,418.038,377.701,308.028,396.036,392.369,392.369,421.705,388.702,487.711,561.051,,,,,,,,,,,0.012581616,0.012156352,0.011726445,0.011301681,0.010891745,0.01050277,0.010133697,0.019567717,0.028372764,0.054953069,0.053330295,0.060556233,0.07597638,0.065954868,0.112550013,0.132916143,0.113611249,0.204961753,0.212757316,0.117779869,0.239670965,0.349775005,0.409693515,0.360447299,0.415904353,0.489993063,0.594017686,0.760266991,0.721706972,0.702122771,0.708458366,0.669271192,0.698568399,0.612679529,0.485668561,0.608197947,0.588329935,0.575767714,0.606778515,0.549145981,0.677145031,0.766205619
Botswana,-22,24,BWA,CO2 emissions (kt),EN.ATM.CO2E.KT,,,,,,,,,,,,,22.002,51.338,88.008,187.017,594.054,781.071,832.409,942.419,986.423,1008.425,1100.1,1030.427,1045.095,1158.772,1323.787,1536.473,1617.147,1774.828,2178.198,2148.862,3274.631,3498.318,3494.651,3523.987,3138.952,3212.292,3832.015,3545.989,4275.722,4334.394,4484.741,4264.721,4378.398,4616.753,4646.089,4701.094,4979.786,4400.4,5232.809,4855.108,,,,,,,,,,,,,0.02974232,0.067092973,0.111049282,0.227506572,0.695727637,0.879789546,0.901553658,0.982028122,0.990055514,0.976141086,1.028167355,0.930741765,0.912973174,0.979567891,1.083589813,1.218726601,1.243866419,1.32468337,1.578617118,1.513178668,2.242202248,2.33165862,2.270529226,2.235619565,1.947449695,1.951757333,2.28352892,2.075658757,2.462152312,2.459187385,2.510108738,2.355629411,2.385073131,2.476794833,2.450894169,2.435256168,2.530551369,2.192294586,2.555293381,2.323345006
Central African Republic,7,21,CAF,CO2 emissions (kt),EN.ATM.CO2E.KT,88.008,88.008,73.34,73.34,73.34,88.008,84.341,91.675,183.35,187.017,209.019,183.35,168.682,161.348,113.677,102.676,128.345,128.345,146.68,102.676,106.343,135.679,143.013,146.68,150.347,161.348,161.348,260.357,231.021,249.356,198.018,205.352,216.353,223.687,234.688,234.688,234.688,245.689,249.356,264.024,267.691,245.689,245.689,234.688,212.686,212.686,227.354,234.688,234.688,234.688,264.024,286.026,0.058535378,0.05755057,0.047113813,0.046248971,0.045369205,0.05337603,0.05011724,0.053344141,0.104457459,0.10435343,0.114298604,0.098323803,0.08874721,0.083281416,0.057529778,0.050895741,0.062256494,0.060872683,0.06794377,0.046378137,0.046762778,0.057976062,0.059299836,0.059010342,0.058765291,0.061409198,0.059951429,0.094635251,0.082222072,0.08685321,0.067402765,0.06820173,0.070036622,0.070544851,0.07212962,0.070353494,0.068679194,0.0702388,0.069710385,0.072269805,0.071843143,0.064745695,0.063653562,0.059819121,0.053332885,0.052442445,0.055087916,0.055850117,0.054828457,0.053809109,0.059398336,0.063127814
Canada,60,-95,CAN,CO2 emissions (kt),EN.ATM.CO2E.KT,192895.201,194182.318,207185.5,211109.19,237801.283,252153.921,259319.239,281896.958,303539.592,307400.943,341485.708,352607.719,381136.979,381621.023,389970.782,397143.434,399317.965,408151.768,415896.472,442067.851,443233.957,430003.421,414811.04,408687.15,425595.687,422079.034,405053.153,431349.21,456053.789,463274.112,435181.225,426780.128,440608.385,445665.178,456955.871,467527.832,479463.917,494601.293,506456.704,515462.856,534483.585,527926.989,519335.208,553185.285,552349.209,563071.517,550233.35,560801.644,544105.793,507424.792,496104.763,485463.129,10.77084729,10.62789765,11.13062748,11.1321024,12.3053704,12.81400147,12.93491815,13.8103546,14.6326452,14.61864861,16.01414875,16.29009027,17.329425,17.05995183,17.12344306,17.11161334,16.97924845,17.15211666,17.30306507,18.2093278,18.02276896,17.26921369,16.45944925,16.0546492,16.55885484,16.27010385,15.45768406,16.24667458,16.95682428,16.92078279,15.65907038,15.14925974,15.44932016,15.45655467,15.6965288,15.92722736,16.15885457,16.4937471,16.74353274,16.90086481,17.37045161,16.98502952,16.55937785,17.46386176,17.26361022,17.42608062,16.89360819,17.05189953,16.36616459,15.08909766,14.58905354,14.13581338
Switzerland,47,8,CHE,CO2 emissions (kt),EN.ATM.CO2E.KT,19523.108,20388.52,24154.529,29104.979,28166.227,30370.094,31528.866,32562.96,36028.275,38096.463,40296.663,41943.146,42973.573,46262.872,41481.104,39097.554,40483.68,41085.068,42218.171,39911.628,40538.685,38859.199,36629.663,40069.309,39174.561,39827.287,42295.178,40252.659,40711.034,39467.921,42610.54,42705.882,42793.89,40751.371,41323.423,39225.899,39885.959,41466.436,41704.791,40700.033,39049.883,42962.572,40718.368,40204.988,40392.005,41374.761,41877.14,38019.456,40392.005,41602.115,38752.856,36596.66,3.664365979,3.751824984,4.333572069,5.111295488,4.865282038,5.185731956,5.327620031,5.434600874,5.937701579,6.208288851,6.519570443,6.750434987,6.863739819,7.334759289,6.541311271,6.168137541,6.423427895,6.540985491,6.720778708,6.340850586,6.414949786,6.11563526,5.73116759,6.242518469,6.08124526,6.155338532,6.502824669,6.150039281,6.174526108,5.937782989,6.345085168,6.280297083,6.224236273,5.873423831,5.90858368,5.571316975,5.640102519,5.849483122,5.865651918,5.697100262,5.435484985,5.942384452,5.589533097,5.478264412,5.466042594,5.563281057,5.595605199,5.034944631,5.281605848,5.372291182,4.952499256,4.625229924
Chile,-30,-71,CHL,CO2 emissions (kt),EN.ATM.CO2E.KT,13490.893,14473.649,16725.187,17355.911,17524.593,17766.615,18793.375,19259.084,21224.596,22555.717,24664.242,27095.463,28191.896,27652.847,25955.026,23014.092,24103.191,23109.434,22948.086,24862.26,25265.63,24554.232,20615.874,20839.561,22200.018,21503.288,22247.689,22673.061,26926.781,32386.944,33314.695,31323.514,32474.952,34627.481,38103.797,41745.128,48499.742,56394.793,57641.573,61513.925,58815.013,53549.201,55335.03,55602.721,60054.459,61818.286,64814.225,71638.512,71851.198,66805.406,72258.235,79408.885,1.75304482,1.838272896,2.076588315,2.106925052,2.080412635,2.062989124,2.134900941,2.140990127,2.310136976,2.405428706,2.579437616,2.781424141,2.842911421,2.741331765,2.530944779,2.208521015,2.277272419,2.150449344,2.103804022,2.245873109,2.248964336,2.153787614,1.781971945,1.77477941,1.862197809,1.775872572,1.808137349,1.812758965,2.117466603,2.505083076,2.535133011,2.345618342,2.393682526,2.513121072,2.724034867,2.94104334,3.368968784,3.864226566,3.897700791,4.106270865,3.876961939,3.486635212,3.55976955,3.534984654,3.77389618,3.84046304,3.98128427,4.35156491,4.316439805,3.969434147,4.24672531,4.61644538
China,35,105,CHN,CO2 emissions (kt),EN.ATM.CO2E.KT,780726.302,552066.85,440359.029,436695.696,436923.05,475972.933,522789.522,433234.048,468928.626,577237.138,771617.474,876633.02,931575.681,968542.708,988014.478,1145607.47,1196193.735,1310310.775,1462168.579,1494859.884,1467192.369,1451501.276,1580260.647,1667029.201,1814908.31,1966553.428,2068969.071,2209708.531,2369501.723,2408540.605,2460744.017,2584538.27,2695982.067,2878694.009,3058241.33,3320285.15,3463089.131,3469510.048,3324344.519,3318055.614,3405179.867,3487566.356,3694242.143,4525177.009,5288166.032,5790016.984,6414463.08,6791804.714,7035443.861,7692210.895,8256969.232,9019518.215,1.170381372,0.836046901,0.661428164,0.640001899,0.625646054,0.665524211,0.710891382,0.574162147,0.605451997,0.725149509,0.942934535,1.042239697,1.080676637,1.098195691,1.097367111,1.250124095,1.285283136,1.388842897,1.52920111,1.542675099,1.495250749,1.460431817,1.566739684,1.629055908,1.75044806,1.871054791,1.939434257,2.038410689,2.150905225,2.153077911,2.167703077,2.245901276,2.31420729,2.442800659,2.565993892,2.755754966,2.844309582,2.820567891,2.67674598,2.648649247,2.696862433,2.742120813,2.885225041,3.512245428,4.080138906,4.441150695,4.892727098,5.153564017,5.311151855,5.778143184,6.172488876,6.710301991
Cote d'Ivoire,8,-5,CIV,CO2 emissions (kt),EN.ATM.CO2E.KT,462.042,553.717,586.72,623.39,762.736,1173.44,1294.451,1488.802,1763.827,2086.523,2442.222,2706.246,3014.274,3208.625,3560.657,3989.696,3964.027,4055.702,4818.438,5423.493,6222.899,4466.406,6109.222,4840.44,5405.158,7326.666,5966.209,7682.365,9160.166,8522.108,5797.527,5636.179,4624.087,5892.869,5251.144,7132.315,8379.095,8173.743,6912.295,6266.903,6791.284,7726.369,7286.329,5460.163,7664.03,7825.378,6996.636,6882.959,6871.958,5856.199,5885.535,6446.586,0.132972288,0.153721674,0.156855909,0.160260308,0.188344991,0.27808355,0.294189799,0.324270273,0.367893244,0.416391703,0.465902722,0.49315711,0.524437451,0.53286982,0.564472595,0.603914238,0.573142555,0.560377127,0.636554737,0.685443084,0.75287183,0.517596868,0.678621479,0.515857499,0.553291013,0.721268183,0.565616732,0.702227983,0.807979838,0.725613209,0.476538744,0.447281467,0.35442017,0.436518645,0.376324148,0.49515042,0.564165507,0.534357649,0.439476295,0.388336309,0.411145743,0.458120175,0.423983154,0.312160239,0.430502632,0.431561606,0.378474934,0.364908082,0.356768972,0.297496879,0.292351513,0.312877703
Cameroon,6,12,CMR,CO2 emissions (kt),EN.ATM.CO2E.KT,271.358,282.359,289.693,300.694,337.364,311.695,344.698,458.375,506.046,572.052,638.058,810.407,861.745,898.415,975.422,1162.439,1092.766,1565.809,2002.182,1829.833,3905.355,5342.819,6343.91,6589.599,6057.884,6475.922,2005.849,1855.502,2211.201,7638.361,1738.158,1111.101,3795.345,3898.021,3817.347,4363.73,4602.085,3215.959,3208.625,3080.28,3432.312,3421.311,3417.644,3795.345,3956.693,3696.336,3861.351,5834.197,5544.504,6673.94,6706.943,5661.848,0.050613584,0.051577046,0.051788526,0.052576832,0.057664585,0.052056133,0.056222241,0.072981015,0.078613276,0.086668255,0.094234398,0.116624672,0.120787752,0.122602408,0.129543206,0.150182114,0.137290785,0.191235906,0.237627774,0.210964199,0.43722594,0.580668865,0.669143785,0.674434462,0.601530825,0.623818598,0.187436983,0.168200107,0.194470042,0.651905547,0.144002179,0.08938642,0.296586888,0.295997525,0.281789095,0.313270864,0.321437704,0.218624577,0.212370347,0.198545221,0.215493084,0.209262636,0.203680529,0.220421346,0.223952228,0.20391329,0.207631788,0.305805976,0.283310454,0.332458227,0.325727347,0.268091793
"Congo, Rep.",-1,15,COG,CO2 emissions (kt),EN.ATM.CO2E.KT,223.687,267.691,238.355,234.688,267.691,245.689,308.028,322.696,451.041,502.379,572.052,685.729,663.727,1221.111,1624.481,1100.1,1235.779,480.377,322.696,348.365,407.037,473.043,1345.789,1144.104,1140.437,1279.783,1067.097,1323.787,1499.803,1507.137,1188.108,1265.115,1573.143,1543.807,2148.862,1565.809,1716.156,2343.213,777.404,821.408,1048.762,766.403,575.719,916.75,949.753,1239.446,1118.435,1213.777,1309.119,1705.155,1925.175,2247.871,0.220689812,0.257403607,0.223260157,0.214033353,0.2376092,0.212184074,0.258768558,0.263631692,0.358199319,0.387597144,0.428474485,0.498281123,0.467642262,0.834062588,1.075900734,0.706820714,0.770701976,0.290937622,0.189845633,0.199081755,0.225919804,0.254955963,0.704306573,0.581473026,0.563089783,0.614203071,0.498054869,0.601145903,0.662897526,0.648540594,0.497852264,0.516347125,0.625527306,0.598072061,0.810902337,0.575394934,0.613810994,0.815416904,0.263258078,0.270915699,0.33730179,0.240713305,0.176770805,0.275171061,0.278308394,0.353815464,0.31028035,0.32666481,0.34155941,0.431598927,0.473472226,0.538098379
Colombia,4,-72,COL,CO2 emissions (kt),EN.ATM.CO2E.KT,16409.825,18217.656,19442.434,21257.599,21708.64,22885.747,23501.803,24715.58,26604.085,28048.883,28404.582,30326.09,31481.195,33699.73,36479.316,35896.263,38089.129,39354.244,41682.789,44433.039,44356.032,44458.708,45914.507,49449.495,48980.119,48378.731,49101.13,50487.256,52445.434,53233.839,57337.212,57120.859,62049.307,64022.153,67571.809,59614.419,60527.502,64909.567,65976.664,56512.137,57923.932,56273.782,55661.393,57421.553,55071.006,60945.54,62940.388,62430.675,65158.923,67432.463,78583.81,72423.25,0.995718607,1.072742918,1.11098569,1.178780737,1.168263519,1.195438989,1.19168653,1.216834769,1.27261456,1.305148707,1.287534856,1.341150986,1.360066658,1.423460807,1.50691023,1.449945791,1.504107306,1.519168331,1.572806523,1.638778565,1.59911255,1.566771773,1.581777555,1.665689867,1.613838111,1.56001615,1.55040957,1.561896635,1.590434763,1.583188771,1.673025884,1.635914748,1.744983272,1.768803766,1.8350167,1.592181263,1.590776062,1.679619098,1.681617087,1.419215476,1.433620205,1.372902655,1.33889957,1.362245036,1.28898988,1.407985319,1.435823423,1.406899642,1.451147307,1.484764251,1.711390678,1.560629099
Comoros,-12.1667,44.25,COM,CO2 emissions (kt),EN.ATM.CO2E.KT,11.001,11.001,11.001,11.001,11.001,14.668,18.335,18.335,18.335,18.335,29.336,29.336,29.336,29.336,29.336,33.003,40.337,40.337,29.336,22.002,47.671,47.671,47.671,47.671,47.671,55.005,51.338,58.672,62.339,62.339,77.007,77.007,77.007,77.007,77.007,80.674,66.006,66.006,73.34,80.674,84.341,88.008,91.675,99.009,102.676,110.01,121.011,117.344,121.011,121.011,132.012,157.681,0.058289002,0.057348249,0.056426959,0.055503141,0.054550864,0.071407707,0.087502863,0.085662359,0.083800287,0.081988472,0.128417154,0.12583807,0.123365728,0.120786413,0.117852652,0.128762548,0.152080804,0.146415919,0.10236476,0.073890484,0.154516106,0.149598787,0.145181282,0.141099827,0.137163787,0.153761646,0.139337699,0.154567177,0.159380569,0.154686193,0.185494672,0.18010974,0.17491573,0.169922858,0.165141569,0.168220129,0.133892113,0.130311436,0.140989657,0.151100656,0.153992361,0.156730333,0.159316196,0.167954198,0.170030255,0.177827852,0.190925098,0.180694914,0.181858212,0.177475819,0.188940811,0.220233473
Cabo Verde,16,-24,CPV,CO2 emissions (kt),EN.ATM.CO2E.KT,22.002,22.002,18.335,14.668,29.336,25.669,22.002,18.335,29.336,36.67,36.67,36.67,51.338,62.339,66.006,77.007,73.34,80.674,209.019,249.356,121.011,33.003,36.67,36.67,84.341,84.341,58.672,80.674,73.34,80.674,88.008,91.675,102.676,102.676,110.01,113.677,139.346,143.013,154.014,172.349,187.017,209.019,245.689,253.023,264.024,293.36,308.028,370.367,286.026,304.361,293.36,425.372,0.108750667,0.106827606,0.086950955,0.067621581,0.131049702,0.110916185,0.091764853,0.07371358,0.113935948,0.138437435,0.135715793,0.134296272,0.187510044,0.228171633,0.242215853,0.282516739,0.268031064,0.292849909,0.751456038,0.885638685,0.423709467,0.113635738,0.123855427,0.121353922,0.27361144,0.268622442,0.183831984,0.249015347,0.223012154,0.241197346,0.257894367,0.262433944,0.286426035,0.278690527,0.290445476,0.292111647,0.348794017,0.348978173,0.366801307,0.401207237,0.426262203,0.467230869,0.539506276,0.546869833,0.562968965,0.618610614,0.644052983,0.769548992,0.591177784,0.625391176,0.598231164,0.859061433
Costa Rica,10,-84,CRI,CO2 emissions (kt),EN.ATM.CO2E.KT,491.378,491.378,550.05,601.388,674.728,847.077,993.757,876.413,1037.761,1147.771,1250.447,1529.139,1763.827,2046.186,1906.84,2038.852,2086.523,2614.571,2922.599,2794.254,2464.224,2251.538,2086.523,2104.858,2002.182,2266.206,2607.237,2757.584,2940.934,2973.937,2955.602,3336.97,3791.678,3953.026,5269.479,4866.109,4748.765,4987.12,5317.15,5522.502,5474.831,5760.857,6325.575,6626.269,6930.63,6868.291,7099.312,8122.405,8327.757,7601.691,7568.688,7843.713,0.368614042,0.3555763,0.383956811,0.405108211,0.438980244,0.532878509,0.605141674,0.517145991,0.59406882,0.638248027,0.67632931,0.805502732,0.905898057,1.025274785,0.932175715,0.972080804,0.969802816,1.184281843,1.289674175,1.200947433,1.031354253,0.917449667,0.827603372,0.812707824,0.752764523,0.830041854,0.930828287,0.960090021,0.998768577,0.98508887,0.954653659,1.050797725,1.163997258,1.1831847,1.538223226,1.385990587,1.320299561,1.354192887,1.411369579,1.434891295,1.394701499,1.441367344,1.556793302,1.605990591,1.655258048,1.616889089,1.647634719,1.85890149,1.880064504,1.693682921,1.665177867,1.704974495
Cuba,21.5,-80,CUB,CO2 emissions (kt),EN.ATM.CO2E.KT,13699.912,12181.774,14169.288,13039.852,14293.966,14609.328,15185.047,15749.765,16035.791,17260.569,18672.364,19607.449,20799.224,22398.036,22911.416,27066.127,27223.808,29402.006,30689.123,31712.216,31400.521,32749.977,34554.141,30843.137,32603.297,32577.628,33567.718,33952.753,35635.906,35738.582,33494.378,29655.029,31385.853,29380.004,32247.598,25709.337,26996.454,24649.574,24499.227,25331.636,26083.371,25452.647,26090.705,25485.65,25005.273,26006.364,27407.158,26794.769,30443.434,29897.051,38360.487,35921.932,1.91845183,1.671064667,1.90181472,1.711635275,1.835583986,1.837205769,1.872286765,1.905932767,1.905998327,2.01567021,2.142524437,2.21054512,2.304546808,2.440923225,2.459528021,2.867646842,2.852372544,3.051685697,3.160115444,3.243457618,3.192674723,3.313360115,3.481308771,3.094608534,3.254776725,3.230949153,3.301310445,3.306246029,3.433435911,3.408183015,3.165197359,2.780703726,2.923482748,2.72098649,2.9711882,2.357346768,2.464220658,2.240782566,2.218752437,2.286144333,2.346304827,2.282447286,2.332747256,2.272494018,2.224533836,2.309408038,2.430747165,2.374571685,2.696438401,2.646355786,3.392291813,3.172315091
